,GO Primary Key,Council District,Highest NIBRS/UCR Offense Description,Clearance Status,GO Location Zip,Longitude,Latitude,Processing Time,month,weekday
297,"201,541,398",5,Burglary,N,78745,-97.79313105814379,30.215441832655763,43.0,1,6
298,"201,540,554",7,Burglary,N,78759,-97.70604075011526,30.41676334421323,52.0,1,6
299,"201,540,081",1,Burglary,N,78723,-97.68472473972584,30.307968302241868,10.0,1,6
300,"201,540,858",1,Burglary,N,78753,-97.66804774172537,30.39199090685625,17.0,1,6
301,"201,540,431",1,Burglary,N,78753,-97.66804774172537,30.39199090685625,16.0,1,6
302,"201,540,182",1,Burglary,N,78701,-97.73810737670314,30.271696792691888,23.000000000000004,1,6
304,"201,540,426",5,Auto Theft,N,78748,-97.79879603694721,30.163196866289635,65.0,1,6
305,"201,541,198",4,Auto Theft,N,78752,-97.702320921986,30.337025272256923,3.0000000000000004,1,6
306,"201,540,549",9,Auto Theft,C,78751,-97.72352959309221,30.315021288807984,8.0,1,6
307,"201,541,238",3,Auto Theft,N,78745,-97.76563374936232,30.19829533664639,2.0,1,6
308,"201,540,234",4,Auto Theft,N,78758,-97.71458849647136,30.363435127523108,2.0,1,6
309,"201,540,311",9,Auto Theft,N,78705,-97.75178255577879,30.28641503181469,3.0000000000000004,1,6
310,"201,540,357",4,Auto Theft,N,78758,-97.70783594905024,30.38184558290756,3.0000000000000004,1,6
311,"201,541,409",4,Auto Theft,N,78752,-97.69536376037874,30.326139367737042,2.0,1,6
312,"201,540,791",5,Auto Theft,N,78745,-97.80862105238023,30.203030822519786,2.0,1,6
313,"201,540,544",1,Auto Theft,N,78723,-97.67922854664036,30.303690543839913,3.0000000000000004,1,6
314,"201,540,135",2,Auto Theft,N,78744,-97.74428776554943,30.19992272797057,3.0000000000000004,1,6
315,"201,540,414",3,Auto Theft,C,78741,-97.72039311048022,30.23920724166976,4.0,1,6
318,"201,540,105",8,Agg Assault,C,78749,-97.84383390433851,30.229938574855257,3.0000000000000004,1,6
319,"201,540,217",2,Agg Assault,N,78747,-97.73767969300714,30.15078102582173,23.000000000000004,1,6
320,"201,540,772",7,Agg Assault,N,78758,-97.6866964897425,30.38262960687213,100.0,1,6
321,"201,541,111",2,Agg Assault,C,78747,-97.74324603981256,30.147604433656102,12.000000000000002,1,6
322,"201,541,271",8,Agg Assault,N,78749,-97.83922367004331,30.230627212527466,9.0,1,6
323,"201,540,384",3,Agg Assault,C,78704,-97.76387749082569,30.223972771284558,3.0000000000000004,1,6
324,"201,531,849",3,Agg Assault,C,78702,-97.7204027732745,30.257464230224286,10.0,1,6
325,"201,540,915",9,Agg Assault,C,78705,-97.75315085149286,30.28715492347976,48.00000000000001,1,6
326,"201,540,936",7,Theft,N,78757,-97.73341609607809,30.348471182787442,8.0,1,6
328,"201,540,093",3,Theft,C,78704,-97.75551864899263,30.219024746898988,2.0,1,6
329,"201,540,717",3,Theft,C,78702,-97.71139094509438,30.25950240381934,9.0,1,6
330,"201,540,950",10,Theft,C,78759,-97.74657323722994,30.398493822938217,15.0,1,6
331,"20,155,000,400",10,Theft,N,78703,-97.77583526254429,30.283695910990247,5.0,1,6
333,"201,531,888",2,Theft,N,78744,-97.7633614333494,30.19718537838911,8.0,1,6
334,"201,540,979",4,Theft,C,78753,-97.69118213918505,30.339098295838067,13.0,1,6
335,"201,541,140",7,Theft,C,78727,-97.69998128057895,30.422970518938374,2.0,1,6
336,"201,540,689",9,Theft,C,78751,-97.71966470484988,30.300412415556146,4.0,1,6
337,"20,155,000,364",2,Theft,N,78744,-97.7352257191695,30.199574151090523,3.0000000000000004,1,6
338,"20,155,000,365",2,Theft,N,78744,-97.7352257191695,30.199574151090523,4.0,1,6
339,"201,540,602",2,Theft,N,78747,-97.74725905774571,30.14948429042004,2.0,1,6
340,"20,155,000,382",5,Theft,N,78704,-97.78238051727742,30.24359754136004,2.0,1,6
341,"201,540,221",4,Theft,N,78758,-97.71966592961721,30.370238584037537,3.0000000000000004,1,6
342,"20,155,000,346",9,Theft,N,78722,-97.715235272856,30.290770026464,8.0,1,6
343,"201,540,594",3,Theft,N,78741,-97.7222021074366,30.22806674390374,8.0,1,6
344,"20,155,000,389",2,Theft,N,78744,-97.75818620743914,30.18121211026672,3.0000000000000004,1,6
345,"20,155,000,369",3,Theft,N,78702,-97.73460902117986,30.263581144024002,5.0,1,6
346,"201,540,244",4,Theft,N,78758,-97.71966592961721,30.370238584037537,3.0000000000000004,1,6
347,"201,540,675",1,Theft,N,78721,-97.672897399572,30.283266977853394,26.0,1,6
348,"20,155,000,372",10,Theft,N,78703,-97.78014215886215,30.300341460422093,32.0,1,6
349,"201,540,219",9,Theft,C,78701,-97.74443691101268,30.26454194404897,2.0,1,6
350,"20,155,000,392",5,Theft,N,78745,-97.82244879944102,30.200337918136626,2.0,1,6
351,"20,155,000,368",7,Theft,N,78660,-97.66746407152701,30.438345002628765,2.0,1,6
352,"201,540,627",6,Theft,N,78726,-97.82125466829694,30.43463988887444,3.0000000000000004,1,6
353,"20,155,000,357",10,Theft,N,78759,-97.74588303171421,30.39997609724588,3.0000000000000004,1,6
354,"20,155,000,386",3,Theft,N,78741,-97.72941286686392,30.242083495984346,8.0,1,6
355,"201,540,604",9,Theft,N,78705,-97.74456351253227,30.29290597784381,22.000000000000004,1,6
356,"20,155,000,358",9,Theft,N,78701,-97.7384772693012,30.26713047022193,16.0,1,6
357,"201,540,749",9,Theft,N,78701,-97.73737686153251,30.26551573422273,2.0,1,6
358,"201,541,505",9,Theft,N,78701,-97.7499175845648,30.269539906833373,46.00000000000001,1,6
359,"201,540,495",7,Theft,N,78753,-97.6840267191303,30.385467904963626,3.0000000000000004,1,6
360,"201,541,406",2,Theft,N,78744,-97.72787645415451,30.209213243695483,17.0,1,6
361,"20,155,000,374",4,Theft,N,78723,-97.6989189424967,30.30438553572512,1.0,1,6
362,"201,540,864",3,Theft,N,78702,-97.71678371582888,30.2565652645788,50.0,1,6
363,"20,155,000,388",3,Theft,N,78702,-97.73340048807499,30.265514868906113,3.0000000000000004,1,6
364,"201,541,024",2,Theft,O,78719,-97.667622079079,30.202323837467024,109.0,1,6
365,"20,155,000,387",9,Theft,N,78705,-97.74246525373863,30.28724463329789,2.0,1,6
366,"20,155,000,396",1,Theft,N,78702,-97.70306564814871,30.27621621322876,30.0,1,6
367,"20,155,000,399",4,Theft,N,78753,-97.68439015708135,30.35676413962729,3.0000000000000004,1,6
368,"20,155,000,402",4,Theft,N,78758,-97.70112877979605,30.375140236343864,3.0000000000000004,1,6
369,"20,155,000,407",7,Theft,N,78756,-97.72938792345293,30.32206855784668,3.0000000000000004,1,6
370,"201,541,267",7,Theft,N,78660,-97.66762157869472,30.444011347830898,3.0000000000000004,1,6
371,"20,155,000,371",4,Theft,N,78753,-97.68837121775478,30.35973970705685,50.0,1,6
372,"201,550,865",1,Burglary,N,78723,-97.68750819036421,30.320559249374213,10.0,1,0
373,"201,550,976",2,Burglary,N,78745,-97.77297637219094,30.187894963468977,10.0,1,0
374,"201,550,392",7,Burglary,C,78757,-97.72020552462213,30.368351826947666,31.0,1,0
375,"201,551,393",1,Burglary,N,78724,-97.64566019184076,30.29176668905248,10.0,1,0
376,"201,550,285",7,Burglary,N,78757,-97.71771439588017,30.36255003764712,43.0,1,0
377,"201,550,796",3,Burglary,N,78741,-97.71882004809649,30.23284385282196,9.0,1,0
378,"201,551,593",7,Burglary,N,78757,-97.71478264760887,30.351961814585014,86.0,1,0
379,"201,551,212",7,Burglary,N,78758,-97.69271927048773,30.387316606215176,9.0,1,0
380,"201,551,142",7,Burglary,N,78753,-97.66376389808431,30.396602272380854,9.0,1,0
381,"201,550,542",7,Burglary,N,78758,-97.73045328124695,30.37659399159681,15.0,1,0
382,"201,551,443",4,Burglary,N,78758,-97.71966592961721,30.370238584037537,10.0,1,0
383,"201,550,339",2,Burglary,C,78744,-97.77623533729086,30.18042977984716,25.0,1,0
384,"201,551,707",3,Burglary,N,78741,-97.71882004809649,30.23284385282196,9.0,1,0
385,"201,551,596",7,Burglary,N,78757,-97.72060174667776,30.365785558273483,93.00000000000001,1,0
386,"201,551,070",9,Burglary,N,78701,-97.7450134656856,30.280736567740217,10.0,1,0
387,"201,550,900",3,Auto Theft,N,78704,-97.75619600188331,30.22734709333639,7.0,1,0
388,"201,551,000",4,Auto Theft,N,78758,-97.71557364138634,30.371310285024705,2.0,1,0
389,"201,550,723",3,Auto Theft,N,78741,-97.73198325034949,30.232506792929627,2.0,1,0
390,"201,550,287",2,Auto Theft,C,78745,-97.79967112423408,30.201410142128754,21.0,1,0
391,"201,550,736",1,Auto Theft,N,78724,-97.64559419610408,30.29857529043015,2.0,1,0
392,"201,550,918",7,Auto Theft,N,78757,-97.73858115080984,30.34024773419743,2.0,1,0
393,"201,550,393",1,Auto Theft,N,78753,-97.66811677246945,30.376524113626388,14.0,1,0
394,"201,550,446",5,Auto Theft,N,78704,-97.77374898336546,30.260312300531854,2.0,1,0
398,"201,550,315",7,Agg Assault,N,78757,-97.7369650354782,30.355996540331468,29.0,1,0
399,"201,551,286",2,Agg Assault,N,78745,-97.77649266961491,30.19247847765032,23.000000000000004,1,0
400,"201,550,770",3,Agg Assault,N,78741,-97.72978069283349,30.240072224191593,32.0,1,0
401,"201,551,261",4,Agg Assault,N,78723,-97.7034354107647,30.318474895611306,2.0,1,0
402,"201,551,628",4,Agg Assault,O,78752,-97.69152365673344,30.333458808803968,29.0,1,0
403,"201,551,026",3,Agg Assault,N,78741,-97.74328589398594,30.229025652387968,8.0,1,0
404,"201,550,754",1,Theft,N,78723,-97.66734022784887,30.30960744477366,36.0,1,0
405,"201,551,194",5,Theft,N,78748,-97.80371871600077,30.145260698934933,23.000000000000004,1,0
406,"201,551,175",3,Theft,C,78704,-97.75551864899263,30.219024746898988,0.0,1,0
407,"201,551,028",8,Theft,C,78746,-97.80702334276222,30.257831878586234,4.0,1,0
408,"201,551,499",9,Theft,C,78751,-97.73052688747715,30.31874725838739,9.0,1,0
409,"201,550,173",9,Theft,N,78704,-97.74218669267265,30.234226294531805,7.0,1,0
410,"201,550,777",3,Theft,C,78704,-97.75551864899263,30.219024746898988,2.0,1,0
411,"20,155,000,554",2,Theft,N,78744,-97.76799552715292,30.19031453555541,15.0,1,0
412,"201,550,208",5,Theft,C,78748,-97.78953636558914,30.165433424042373,36.0,1,0
413,"201,551,284",5,Theft,C,78745,-97.78975924898424,30.230083510920462,5.0,1,0
414,"20,158,000,029",7,Theft,N,78756,-97.73343541167748,30.31916382229897,1.0,1,0
415,"201,550,831",3,Theft,C,78741,-97.7242486040654,30.236725263163642,4.0,1,0
416,"201,551,127",9,Theft,N,78751,-97.71737309347843,30.30497251344804,38.0,1,0
417,"20,155,000,590",2,Theft,N,78744,-97.76446098075786,30.177861792428413,3.0000000000000004,1,0
418,"20,155,000,459",5,Theft,N,78704,-97.77425181799386,30.261661749263624,3.0000000000000004,1,0
419,"20,155,000,576",6,Theft,N,78750,-97.81570890207115,30.45265580573892,2.0,1,0
420,"20,155,000,449",6,Theft,N,78750,-97.81489271744093,30.453882939654697,2.0,1,0
421,"20,155,000,422",6,Theft,N,78750,-97.81352681911491,30.457192271431264,2.0,1,0
422,"20,155,000,582",6,Theft,N,78750,-97.809192998626,30.45344921346816,1.0,1,0
423,"20,155,000,534",6,Theft,N,78750,-97.81579265811749,30.456375874586605,2.0,1,0
424,"20,158,000,028",9,Theft,N,78704,-97.74741354836011,30.244849177815627,4.0,1,0
425,"20,155,000,452",6,Theft,N,78750,-97.81552338672662,30.455017438754396,23.000000000000004,1,0
426,"20,155,000,419",9,Theft,N,78701,-97.74364187308002,30.28189700336321,31.0,1,0
427,"20,155,000,539",9,Theft,N,78704,-97.74077668992884,30.23566093901047,30.0,1,0
428,"201,550,262",6,Theft,N,78750,-97.81293058899796,30.457411594396763,4.0,1,0
429,"20,155,000,537",7,Theft,N,78759,-97.74400509760088,30.40610450489202,1.0,1,0
430,"20,155,000,479",4,Theft,N,78751,-97.71833920645193,30.31891728799694,38.0,1,0
431,"20,155,000,424",5,Theft,N,78745,-97.79703912202204,30.228456681903342,2.0,1,0
432,"201,551,833",9,Theft,N,78701,-97.73997405178743,30.26814539461556,31.0,1,0
433,"201,550,119",4,Theft,N,78758,-97.7108688902018,30.376937701623827,2.0,1,0
434,"201,551,808",4,Theft,N,78753,-97.69768443286672,30.34424879646317,2.0,1,0
435,"20,155,000,533",9,Theft,N,78751,-97.73182507769538,30.302109239923052,2.0,1,0
436,"201,551,819",7,Theft,N,78758,-97.73024275324926,30.381925416368688,2.0,1,0
437,"20,155,000,583",9,Theft,N,78751,-97.73188627131712,30.31183296613196,2.0,1,0
438,"20,155,000,496",3,Theft,N,78741,-97.73229145087028,30.233294147124454,4.0,1,0
439,"201,551,781",4,Theft,N,78753,-97.69768443286672,30.34424879646317,2.0,1,0
440,"20,158,000,025",5,Theft,N,78704,-97.77424999091507,30.26041581926185,2.0,1,0
441,"201,550,527",4,Theft,N,78753,-97.70067129621614,30.345072006113373,1.0,1,0
442,"20,155,000,436",3,Theft,N,78721,-97.69157458635924,30.268028520106267,30.0,1,0
443,"20,155,000,453",5,Theft,N,78704,-97.77425181799386,30.261661749263624,1.0,1,0
444,"20,155,000,516",9,Theft,N,78751,-97.73182507769538,30.302109239923052,2.0,1,0
445,"20,155,000,530",4,Theft,N,78758,-97.71096758399976,30.387539647842285,3.0000000000000004,1,0
446,"201,551,809",4,Theft,N,78753,-97.69768443286672,30.34424879646317,2.0,1,0
447,"20,155,000,528",5,Theft,N,78704,-97.77425181799386,30.261661749263624,2.0,1,0
448,"20,158,000,038",2,Theft,N,78744,-97.76133762302544,30.187812943013352,8.0,1,0
449,"20,155,000,483",5,Theft,N,78704,-97.77425181799386,30.261661749263624,3.0000000000000004,1,0
450,"20,155,000,587",9,Theft,N,78751,-97.73182507769538,30.302109239923052,2.0,1,0
451,"20,155,000,412",8,Theft,N,78746,-97.80702334276222,30.257831878586234,2.0,1,0
452,"20,155,000,456",5,Theft,N,78704,-97.77425181799386,30.261661749263624,2.0,1,0
453,"20,155,000,427",5,Theft,N,78704,-97.77398574749785,30.260344533467364,2.0,1,0
454,"20,155,000,430",3,Theft,N,78741,-97.73492880683273,30.229802497088645,7.0,1,0
455,"20,158,000,026",5,Theft,N,78704,-97.77440056319159,30.260592096604643,3.0000000000000004,1,0
456,"20,155,000,431",4,Theft,N,78753,-97.68549371937723,30.351684968901893,2.0,1,0
457,"20,155,000,435",8,Theft,N,78749,-97.84256257369043,30.21439133302397,2.0,1,0
458,"20,155,000,508",7,Theft,C,78758,-97.7324039085865,30.394125837692258,114.0,1,0
459,"20,155,000,573",3,Theft,N,78704,-97.75215792523213,30.22532955067632,2.0,1,0
460,"20,155,000,588",5,Theft,N,78704,-97.77425181799386,30.261661749263624,8.0,1,0
461,"20,155,000,472",4,Theft,N,78758,-97.71458849647136,30.363435127523108,2.0,1,0
462,"20,155,000,514",3,Theft,N,78741,-97.72024038304443,30.239583673539556,7.0,1,0
463,"20,155,000,482",6,Theft,N,78729,-97.74914863698393,30.442089284056273,2.0,1,0
464,"20,155,000,547",6,Theft,N,78729,-97.76177585519147,30.439111216485557,91.00000000000001,1,0
465,"20,155,000,577",3,Theft,N,78741,-97.7262593799485,30.238155126448788,31.0,1,0
466,"20,155,000,523",2,Theft,N,78719,-97.66715662281544,30.20209411715468,38.0,1,0
467,"20,155,000,505",8,Theft,N,78746,-97.80702334276222,30.257831878586234,1.0,1,0
468,"20,155,000,511",3,Theft,N,78741,-97.71318751812586,30.23778114293749,30.0,1,0
469,"20,155,000,490",9,Theft,N,78705,-97.73392303847672,30.29835632471355,2.0,1,0
470,"20,155,000,501",7,Theft,N,78758,-97.7267484061452,30.397713050201386,52.0,1,0
471,"20,155,000,561",5,Theft,N,78704,-97.76154922035481,30.262290258677435,1.0,1,0
472,"201,551,406",8,Theft,C,78746,-97.80702334276222,30.257831878586234,2.0,1,0
473,"201,551,085",8,Theft,N,78749,-97.83210155176461,30.214201194801262,2.0,1,0
474,"20,155,000,574",4,Theft,N,78752,-97.71408955784365,30.325398397209824,1.0,1,0
475,"20,158,000,024",7,Theft,N,78758,-97.72871380734664,30.37487546337652,2.0,1,0
476,"20,155,000,475",9,Theft,N,78704,-97.74597266996186,30.248733803217263,7.0,1,0
477,"20,155,000,445",10,Theft,N,78703,-97.77130029699728,30.313190575858254,16.0,1,0
478,"20,155,000,555",2,Theft,N,78744,-97.75567887532516,30.20518837739465,2.0,1,0
479,"201,551,477",4,Theft,N,78758,-97.70907903060416,30.35505215690507,2.0,1,0
480,"20,155,000,544",6,Theft,N,78729,-97.75535613377993,30.440121086886172,42.0,1,0
481,"201,550,160",9,Theft,N,78751,-97.73226832283808,30.316593323668904,4.0,1,0
482,"201,551,407",1,Theft,N,78723,-97.70409202021645,30.28716446120532,11.000000000000002,1,0
483,"20,155,000,578",3,Theft,N,78741,-97.7262593799485,30.238155126448788,7.0,1,0
484,"20,155,000,463",7,Theft,N,78758,-97.7140186163663,30.351368634962192,10.0,1,0
485,"20,155,000,455",2,Theft,N,78745,-97.78628838118608,30.198001046252877,2.0,1,0
486,"201,551,342",5,Theft,N,78745,-97.80686026170392,30.20933825348197,22.000000000000004,1,0
487,"20,158,000,032",9,Theft,N,78705,-97.74524083559228,30.29033983918199,2.0,1,0
488,"201,551,700",1,Theft,N,78753,-97.67115804248571,30.37482976611545,2.0,1,0
489,"20,155,000,512",8,Theft,N,78746,-97.80702334276222,30.257831878586234,1.0,1,0
490,"20,158,000,027",6,Theft,N,78750,-97.79986418122068,30.448933693743953,2.0,1,0
491,"20,155,000,481",5,Theft,N,78704,-97.7780677011118,30.23683383112969,1.0,1,0
492,"20,155,000,522",4,Theft,N,78753,-97.68882034677648,30.35573616267534,2.0,1,0
493,"20,155,000,586",4,Theft,N,78758,-97.714640504426,30.37261691485735,49.0,1,0
495,"201,550,875",5,Theft,N,78745,-97.8044983577788,30.22335661648757,3.0000000000000004,1,0
496,"20,158,000,033",5,Theft,N,78704,-97.78046061888315,30.230786862629124,2.0,1,0
497,"201,560,132",5,Robbery,N,78704,-97.76671401682516,30.253931088485235,62.0,1,1
498,"201,560,419",5,Burglary,N,78704,-97.77663042611485,30.236326597239753,9.0,1,1
499,"201,561,209",6,Burglary,N,78729,-97.77334389945923,30.45375147621327,86.0,1,1
500,"201,561,267",7,Burglary,N,78757,-97.72986400031704,30.37174965232468,9.0,1,1
501,"201,560,948",1,Burglary,N,78753,-97.67067027268186,30.394333691259604,13.0,1,1
502,"201,560,239",3,Burglary,N,78741,-97.69672065355265,30.235066942080763,9.0,1,1
503,"201,560,657",4,Burglary,C,78723,-97.69751798402288,30.30879308010799,13.0,1,1
504,"201,561,317",3,Burglary,N,78741,-97.74284387001869,30.227911081169967,9.0,1,1
505,"201,560,415",3,Burglary,N,78741,-97.71318751812586,30.23778114293749,22.000000000000004,1,1
506,"201,560,761",1,Burglary,O,78723,-97.6874097007425,30.29536377967681,27.0,1,1
507,"201,560,448",2,Burglary,N,78747,-97.74476338045534,30.148729756339808,23.000000000000004,1,1
508,"201,560,969",7,Burglary,N,78758,-97.72814556902415,30.377240235012838,21.0,1,1
509,"201,560,289",8,Burglary,N,78749,-97.88071598367037,30.228562678316997,35.0,1,1
510,"201,561,810",5,Burglary,N,78745,-97.80546058493543,30.20014392485153,9.0,1,1
511,"201,561,487",2,Burglary,N,78744,-97.76460251725872,30.188494559924003,9.0,1,1
512,"201,561,242",4,Burglary,C,78758,-97.7100214722566,30.37975325619187,31.0,1,1
513,"201,561,366",1,Burglary,N,78723,-97.68609775928431,30.320431119266182,9.0,1,1
514,"201,560,600",2,Burglary,N,78745,-97.7858783509301,30.208268000658784,21.0,1,1
515,"201,561,461",7,Burglary,N,78727,-97.69136358575365,30.42544752350816,29.0,1,1
516,"201,560,674",2,Burglary,N,78744,-97.77580868419149,30.179326638558177,13.0,1,1
517,"201,561,177",2,Burglary,C,78747,-97.73878222288212,30.15014605841137,7.0,1,1
518,"201,560,168",4,Auto Theft,C,78758,-97.7117120783321,30.37264235757509,16.0,1,1
519,"201,561,030",8,Auto Theft,N,78749,-97.83861114504863,30.234476669518394,2.0,1,1
520,"201,560,119",3,Auto Theft,N,78741,-97.7262593799485,30.238155126448788,1.0,1,1
521,"201,560,469",10,Auto Theft,N,78731,-97.75500175463536,30.356673960828427,9.0,1,1
522,"201,560,502",2,Auto Theft,N,78745,-97.79967112423408,30.201410142128754,1.0,1,1
523,"201,561,065",4,Auto Theft,N,78758,-97.70501219233608,30.354743343909632,2.0,1,1
524,"201,561,278",3,Agg Assault,C,78741,-97.72107337596536,30.226588797604705,41.0,1,1
525,"201,561,443",3,Agg Assault,N,78704,-97.75985933201271,30.221326049423862,7.0,1,1
526,"201,560,587",1,Agg Assault,O,78722,-97.72199578653886,30.280445615832186,7.0,1,1
527,"201,561,748",1,Agg Assault,C,78723,-97.68750819036421,30.320559249374213,1.0,1,1
528,"201,560,667",7,Agg Assault,N,78758,-97.72814556902415,30.377240235012838,48.00000000000001,1,1
529,"201,561,504",8,Agg Assault,N,78749,-97.8373680225525,30.203038841438303,8.0,1,1
530,"20,155,000,679",5,Theft,C,78745,-97.79281199803879,30.23202805398,28.0,1,1
531,"201,561,534",8,Theft,C,78746,-97.80702334276222,30.257831878586234,3.0000000000000004,1,1
532,"20,155,000,604",1,Theft,N,78723,-97.66165128876841,30.30327036809392,139.0,1,1
533,"20,155,000,721",5,Theft,N,78745,-97.79936682567444,30.200094982825128,1.0,1,1
534,"201,561,266",4,Theft,N,78723,-97.70616288161484,30.316338777392346,1.0,1,1
535,"201,560,756",4,Theft,C,78753,-97.69118213918505,30.339098295838067,35.0,1,1
536,"201,560,749",3,Theft,C,78741,-97.72263702123837,30.23576281120357,2.0,1,1
537,"201,561,382",7,Theft,C,78758,-97.72695242728257,30.40002474929441,5.0,1,1
538,"201,561,465",2,Theft,C,78745,-97.78347802764186,30.208151469660763,1.0,1,1
539,"201,561,231",6,Theft,C,78726,-97.84574132502287,30.417435129203454,3.0000000000000004,1,1
540,"20,155,000,677",10,Theft,N,78759,-97.74588686681236,30.39995142141715,2.0,1,1
